Date,Open,High,Low,Close,Volume
1/4/2021 16:00:00,274.78,275,265.2,268.94,15106113
1/5/2021 16:00:00,268.29,272.4,268.21,270.97,9871557
1/6/2021 16:00:00,262,267.75,260.01,263.31,24354149
1/7/2021 16:00:00,265.9,271.61,264.78,268.74,15789756
1/8/2021 16:00:00,268.31,268.95,263.18,267.57,18528251
1/11/2021 16:00:00,260.48,263.47,255.9,256.84,30412286
1/12/2021 16:00:00,256.63,259.72,250.3,251.09,26449943
1/13/2021 16:00:00,251.55,253.95,249.2,251.64,19528938
1/14/2021 16:00:00,253.4,255.03,244.61,245.64,29739404
1/15/2021 16:00:00,247.9,253.86,247.16,251.36,24942930
1/19/2021 16:00:00,256.9,262.2,252.72,261.1,28028546
1/20/2021 16:00:00,268.93,270.32,263.6,267.48,25199919
1/21/2021 16:00:00,269.26,273.6,267.49,272.87,20838687
1/22/2021 16:00:00,272.01,278.47,272,274.5,21954042
1/25/2021 16:00:00,278.14,280.1,271.51,278.01,19086990
1/26/2021 16:00:00,278.14,285.39,277.81,282.05,19373636
1/27/2021 16:00:00,282.53,283.45,268.12,272.14,35346194
1/28/2021 16:00:00,277.18,286.79,264.7,265,37758844
1/29/2021 16:00:00,265.3,266.56,254.85,258.33,30389499
2/1/2021 16:00:00,259.52,264.17,254.91,262.01,22914255
2/2/2021 16:00:00,264,268.85,263.27,267.08,17320788
2/3/2021 16:00:00,265.62,269.2,263.84,266.65,14223377
2/4/2021 16:00:00,267.01,268.16,264,266.49,16059958
2/5/2021 16:00:00,266.8,269.17,265.67,268.1,12454367
2/8/2021 16:00:00,268.75,269.86,265,266.58,13755191
2/9/2021 16:00:00,266.44,273.39,265.75,269.45,14613375
2/10/2021 16:00:00,272.45,273.8,267.72,271.87,14687152
2/11/2021 16:00:00,271.89,273.58,268.49,270.39,12828572
2/12/2021 16:00:00,270.52,271.18,268.34,270.5,9097597
2/16/2021 16:00:00,270.8,276.6,270.05,273.97,15417243
2/17/2021 16:00:00,271.24,273.97,269.58,273.57,12763240
2/18/2021 16:00:00,269.57,271.95,266.03,269.39,15249134
2/19/2021 16:00:00,269.86,270.27,260.15,261.56,25622587
2/22/2021 16:00:00,257.95,263.07,257.53,260.33,17434873
2/23/2021 16:00:00,259.5,267.46,254.96,265.86,21924557
